18/01/2014 0:00,2325,19.998
18/01/2014 0:00,2357,1.00004
18/01/2014 0:00,2363,5
18/01/2014 0:00,2364,5
18/01/2014 0:00,2400,0.421875
18/01/2014 0:00,2404,39
18/01/2014 0:00,2405,28.5558372
18/01/2014 0:00,2406,7
18/01/2014 0:00,2407,7
18/01/2014 0:00,2408,6.585696
18/01/2014 0:00,2410,23.000184
18/01/2014 0:00,2412,8.1
18/01/2014 0:00,2413,4.8
18/01/2014 0:00,2414,1.56255
18/01/2014 0:00,2492,51
18/01/2014 0:00,2493,51
18/01/2014 0:00,2494,50
18/01/2014 0:00,2495,50
18/01/2014 0:00,2504,2.99988
18/01/2014 0:00,2506,7.992
18/01/2014 0:00,2507,5.00004
18/01/2014 0:00,2513,3
18/01/2014 0:00,2518,0.99996
18/01/2014 0:00,2520,3.000096
18/01/2014 0:00,2544,0.500136
18/01/2014 0:00,2623,1.878435328
18/01/2014 0:00,2624,4.069988296
18/01/2014 0:00,2626,22.09088
18/01/2014 0:00,2632,5
18/01/2014 0:00,2633,0.9999
18/01/2014 0:00,2634,6
18/01/2014 0:00,2635,4.7776
18/01/2014 0:00,2636,0.548478
18/01/2014 0:00,2637,0.091345635
18/01/2014 0:00,2638,1
18/01/2014 0:00,2640,27.9888
18/01/2014 0:00,2642,27.9888
18/01/2014 0:00,2643,2
18/01/2014 0:00,2644,25
18/01/2014 0:00,2753,32
18/01/2014 0:00,2755,31.99824
20/01/2014 0:00,10,46
20/01/2014 0:00,11,84.01392
20/01/2014 0:00,12,541.9985408
20/01/2014 0:00,13,0.279072
20/01/2014 0:00,14,1.374997594
20/01/2014 0:00,15,47.17801685
20/01/2014 0:00,16,96.48310448
20/01/2014 0:00,17,18.68338432
20/01/2014 0:00,18,94.2228285
20/01/2014 0:00,19,44.48437504
20/01/2014 0:00,22,2.999988
20/01/2014 0:00,24,0.8356608
20/01/2014 0:00,31,56
20/01/2014 0:00,64,2
20/01/2014 0:00,88,558.0211435
20/01/2014 0:00,91,97.00776
20/01/2014 0:00,111,81.994752
20/01/2014 0:00,197,46
20/01/2014 0:00,198,32
20/01/2014 0:00,211,45
20/01/2014 0:00,214,143
20/01/2014 0:00,220,555
20/01/2014 0:00,225,81
20/01/2014 0:00,227,8.9991
20/01/2014 0:00,235,599
20/01/2014 0:00,240,81
20/01/2014 0:00,242,78
20/01/2014 0:00,246,5.9976
20/01/2014 0:00,252,113
20/01/2014 0:00,256,2
20/01/2014 0:00,303,0.05
20/01/2014 0:00,398,0.083125152
20/01/2014 0:00,478,681
20/01/2014 0:00,515,26
20/01/2014 0:00,519,1.720368
20/01/2014 0:00,522,20.999664
20/01/2014 0:00,523,20.999664
20/01/2014 0:00,526,5.66395
20/01/2014 0:00,529,99.00000079
20/01/2014 0:00,530,80.00001754
20/01/2014 0:00,531,2.124686
20/01/2014 0:00,534,58.9999221
20/01/2014 0:00,536,0.2825
20/01/2014 0:00,540,0.405174
20/01/2014 0:00,545,51.34663379
20/01/2014 0:00,546,14.24150197
20/01/2014 0:00,555,27.0054
20/01/2014 0:00,562,2.18144
20/01/2014 0:00,565,35.3376
20/01/2014 0:00,566,1.373718567
20/01/2014 0:00,568,0.021892
20/01/2014 0:00,572,2.770524
20/01/2014 0:00,573,28.99884
20/01/2014 0:00,577,7.3124721
20/01/2014 0:00,579,26
20/01/2014 0:00,588,0.125760679
20/01/2014 0:00,589,56.34745577
20/01/2014 0:00,591,34.000272
20/01/2014 0:00,607,0.5666466
20/01/2014 0:00,609,6.781706753
20/01/2014 0:00,610,0.1875
20/01/2014 0:00,612,0.77112
20/01/2014 0:00,617,4.3333794
20/01/2014 0:00,621,0.086772408
20/01/2014 0:00,623,26.0000832
20/01/2014 0:00,624,9.000882
20/01/2014 0:00,625,0.111
20/01/2014 0:00,627,0.6052888
